8	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__SMYD01	f__SMYD01		
1	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__UBA8639	g__UBA8639	
5	d__Bacteria	p__Myxococcota	c__Polyangia	o__Fen-1088	f__Fen-1088		
5	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__UBA10450		
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Cupriavidus	s__Cupriavidus pickettii_A
4	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae		
3	d__Bacteria	p__KSB1	c__UBA2214	o__DRLW01	f__QEVD01	g__JABWAN01	
3	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__JAIBBI01	
2	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__UBA6960	g__UBA2982	
4	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__UBA7656	g__JACQDB01	
4	d__Bacteria	p__Planctomycetota	c__Planctomycetia				
5	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Bin65	f__Bin65	g__SBBV01	
2	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__JACPRU01	f__JACPRU01		
3	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__UBA7656	f__JADIYM01		
2	d__Bacteria	p__Actinomycetota	c__UBA4738	o__AC-67	f__AC-67		
3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Georgfuchsia	
14	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__Nitrososphaera	
6	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA1149	f__SPBQ01		
4	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__40CM-3-62-11	
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Micropepsales	f__Micropepsaceae	g__SZUA-430	
2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__MPNO01			
1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__JAKEFM01		
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA6663		
3	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__Gp22-AA2	f__Gp22-AA2	g__JACQNT01	
1	d__Bacteria	p__Bacteroidota	c__UBA10030	o__UBA10030	f__UBA6906		
1	d__Bacteria	p__Acidobacteriota	c__UBA890				
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7			
2	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UTPRO1	f__UTPRO1		
7	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__UBA5704	f__UBA5704	g__UBA5704	
3	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__4572-78	f__J111	g__DSQQ01	
5	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae		
1	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__2-12-FULL-60-19	
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__E44-bin32		
2	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Miltoncostaeales	f__Miltoncostaeaceae		
1	d__Bacteria	p__CSP1-3	c__CSP1-3	o__CSP1-3	f__CSP1-3	g__JACQHU01	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__JACCXJ01	f__JACCXJ01	g__USCg-Taylor	
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Terriglobales	f__JACPNR01		
1	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__Vermiphilaceae	g__SOIL31	
2	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae		
1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrosopumilaceae		
1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Bin61			
2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA3939	g__BOG-1460	
2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA11358	g__JAMLJH01	
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__REEB76	f__REEB76		
1	d__Bacteria	p__Myxococcota	c__Polyangia				
2	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__40CM-68-15	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Noviherbaspirillum_B	
2	d__Bacteria	p__Planctomycetota	c__JACOTG01	o__JACOTG01			
1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UBA1845	g__SBAX01	
2	d__Bacteria	p__Planctomycetota	c__UBA8108	o__UBA8108	f__JACQVS01		
2	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__UBA1845	f__UBA1845	g__JAJRSP01	
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__UCB3	f__UCB3		
9	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_B	g__Ramlibacter	
1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__ELB16-189	
17	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9		
1	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__DSTF01	f__RBG-16-68-14		
2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA11358		
1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__JADGOC01	
1	d__Bacteria	p__Planctomycetota	c__MHYJ01	o__MHYJ01	f__JACPRB01	g__JACQFK01	
3	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA2386	f__UBA2386		
2	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__DSTF01	f__WHTK01	g__WHTK01	
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__2-12-FULL-54-10	f__2-12-FULL-54-10		
1	d__Bacteria	p__Planctomycetota	c__UBA1135	o__UBA1135	f__GCA-002686595	g__JABFRZ01	
2	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__AKYH767-A	f__2013-40CM-41-45		
1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Haliangiales			
1	d__Bacteria	p__Bdellovibrionota	c__JALEGL01				
2	d__Bacteria	p__Eisenbacteria	c__RBG-16-71-46	o__JABDJR01			
3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__UBA6522	f__UBA6522		
1	d__Bacteria	p__Planctomycetota	c__JAJSAM01	o__JAKLKS01	f__JAJVHW01		
1	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__DSTF01	f__JACRBR01		
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Usitatibacteraceae		
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Nitrosomonas	s__Nitrosomonas sp900100485
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	g__Mesorhizobium	
1	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__UBA10212_A		
1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA6257	f__2-01-FULL-56-20	g__MHLB01	
1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__AG12	
1	d__Bacteria	p__Desulfobacterota_B	c__Binatia	o__UBA9968	f__UBA9968	g__JAJPJQ01	
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Terriglobales	f__JAHFUA01	g__JAHFUA01	
3	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__CSP1-6	g__AR12	
1	d__Bacteria	p__Desulfobacterota_F	c__Desulfuromonadia	o__Desulfuromonadales	f__UBA2197	g__UBA2197	
1	d__Bacteria	p__Desulfobacterota_F	c__Desulfuromonadia	o__Geobacterales	f__Geobacteraceae_A	g__Geomobilibacter	
3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Cyclobacteriaceae	g__Chryseosolibacter	
1	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales			
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__DYIB01	
1	d__Bacteria	p__Desulfobacterota_D	c__UBA1144	o__UBA2774			
1	d__Bacteria	p__KSB1	c__UBA2214	o__DRLW01	f__QEVD01	g__DSNU01	
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__SG8-40		
1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__JALHPA01		
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__UBA1406		
1	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Methylomirabilales	f__CSP1-5	g__CSP1-5	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__DSM-16500	f__DSM-16500	g__2-12-FULL-42-10	
1	d__Bacteria	p__Zixibacteria	c__MSB-5A5	o__DSPP01	f__DSPP01	g__DSPP01	
2	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__UBA9973	g__UBA9973	
1	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__Fimbriimonadaceae	g__Nitrosymbiomonas	
3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Niastella	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__Azonexus	
2	d__Bacteria	p__Desulfobacterota_F	c__Desulfuromonadia	o__Desulfuromonadales	f__JACZKF01		
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Acidiferrobacterales	f__SPGG2	g__SZUA-472	
1	d__Bacteria	p__Myxococcota_A					
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058		
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__CG2-30-68-42	
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae		
6	d__Bacteria	p__Chloroflexota	c__Limnocylindria	o__Limnocylindrales	f__CSP1-4	g__SPCO01	
1	d__Bacteria	p__Chloroflexota	c__Limnocylindria	o__P2-11E	f__P2-11E	g__GWC2-70-10	
1	d__Bacteria	p__Desulfobacterota_F	c__Desulfuromonadia	o__Geobacterales	f__Geobacteraceae_A		
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__UBA6663	g__JADLEU01	
1	d__Bacteria	p__CSP1-3	c__CSP1-3	o__CSP1-3	f__13-1-40CM-64-14	g__SpSt-315	
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas_H	
1	d__Bacteria	p__Desulfobacterota_F	c__JACPFL01	o__JACPFL01			
1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrosopumilaceae	g__Nitrosarchaeum	
5	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Gp7-AA8	f__Gp7-AA8		
2	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__GWC2-71-9	g__SHZT01	
2	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Micromonosporaceae	g__Planosporangium	
3	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Pseudonocardiaceae	g__Actinophytocola	
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Levybacterales	f__UBA12049		
1	d__Bacteria	p__Patescibacteria	c__Gracilibacteria	o__JAHISY01			
2	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__SM23-28-2	f__RBG-16-64-32	g__CF-162	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_B	g__Rubrivivax	
1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__Labilithrix	
1	d__Bacteria	p__Patescibacteria	c__ABY1	o__SG8-24	f__DYFX01	g__DYFX01	
2	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__JABWBV01		
1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__PLA5		
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Elioraea_A	
2	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Ferrovibrionales	f__Ferrovibrionaceae	g__SYSU-D60015	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__DEV007		
3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Flavisolibacter_B	
2	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__UBA5704	f__UBA5704		
4	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	
1	d__Bacteria	p__Zixibacteria	c__MSB-5A5				
1	d__Bacteria	p__Chlamydiota	c__Chlamydiia	o__Chlamydiales	f__SM23-39		
4	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__EFPC-124		
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Levybacterales	f__UBA12049	g__JAHFKF01	
1	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__IMCC26256	f__PALSA-555		
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Fen-1058	f__Fen-1058	g__Fen-1058	
1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__SDU3-3	s__SDU3-3 sp009268125
1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Hymenobacteraceae	g__Adhaeribacter_A	
1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Lacibacter	
5	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_B	g__VBDL01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae				
2	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Crocinitomicaceae	g__Fluviicola	
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__JAEYXD01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__UBA953		
3	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__SXYR01	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales_A	f__Aeromonadaceae	g__Aeromonas	s__Aeromonas sanarellii
6	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Chitinophagales	f__Chitinophagaceae	g__Phnomibacter	
1	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Micromonosporaceae	g__Pilimelia	
1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__70-9	g__AC-56	
4	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__Solirubrobacteraceae		
1	d__Bacteria	p__Actinomycetota	c__UBA4738	o__CADDZG01	f__WHSQ01	g__MB1-2	
3	d__Bacteria	p__Actinomycetota	c__UBA4738	o__UBA4738	f__HRBIN12	g__AC-51	
3	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae		
4	d__Bacteria	p__Actinomycetota	c__Actinomycetia				
5	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__QHXN01	
4	d__Bacteria	p__Acidobacteriota	c__HRBIN11	o__JAKEFK01	f__JAKEFK01	g__JAKEFK01	
1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales			
1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__TH1177	s__TH1177 sp014523515
1	d__Bacteria	p__Chloroflexota	c__Limnocylindria	o__Limnocylindrales	f__CSP1-4	g__CSP1-4	
2	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__Thermoleophilaceae		
1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Gemmatales	f__Gemmataceae	g__JAKEFD01	
1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA10428	g__UBA5072	
1	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__Saccharimonadaceae	g__Saccharimonas	
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Pseudoxanthomonas_A	
2	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__DSYU01	
1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__UBA2999	g__CADEFD01	
1	d__Bacteria	p__Armatimonadota	c__Fimbriimonadia	o__Fimbriimonadales	f__ATM1	g__JACDEQ01	
1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Fen-181		
2	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Methylomicrobium	
1	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__Anaeromyxobacteraceae	g__JADKCZ01	
1	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__JAAUTT01	g__JAAUTT01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__JADKHC01	
2	d__Bacteria	p__Desulfobacterota_E	c__Deferrimicrobia	o__Deferrimicrobiales	f__Deferrimicrobiaceae	g__Deferrimicrobium	
1	d__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__JAFDVJ01	
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales_A	f__UXAT02		
1	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__Fen-181	g__FEN-299	
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JACADU01	
2	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Solirubrobacterales	f__70-9		
1	d__Bacteria	p__Patescibacteria	c__Saccharimonadia	o__Saccharimonadales	f__JAGQNK01	g__JAGQNK01	
2	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Desertimonas	
3	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__PALSA-612	
2	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Pseudonocardiaceae	g__Pseudonocardia	
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae		
1	d__Bacteria	p__Actinomycetota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	
1	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__Polyangiaceae	g__SZUA-265	
1	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae		
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Caulobacter	
1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__VGZC01	
1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__EsbW-18		
1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA6257	f__UBA9933		
3	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GWA2-44-7	f__UBA8517		
1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__Gemmatimonadaceae	g__SCN-70-22	
1	d__Bacteria	p__Bacteroidota	c__UBA10030	o__UBA10030	f__UBA6906	g__JAGDMJ01	
2	d__Bacteria	p__Bacteroidota	c__Ignavibacteria	o__Ignavibacteriales	f__Ignavibacteriaceae	g__UBA6490	
1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__UBA1924	g__PNC22	
1	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Aggregatilineales	f__Aggregatilineaceae	g__JACRBK01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Opitutales	f__Opitutaceae	g__Lacunisphaera	
1	d__Bacteria	p__Armatimonadota	c__CAIYQO01	o__WVXJ01			
2	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	f__2-12-FULL-66-21	g__JACPDI01	
2	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Longimicrobiales	f__RSA9	g__VEPF01	
1	d__Bacteria	p__Nitrospirota	c__UBA9217	o__JACRHJ01	f__JACRHJ01		
1	d__Bacteria	p__AABM5-125-24	c__RPQS01	o__RPQS01	f__RPQS01		
1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__JACORV01	g__JACORV01	
1	d__Bacteria	p__Desulfobacterota_E	c__Deferrimicrobia	o__Deferrimicrobiales	f__Deferrimicrobiaceae	g__JAENIX01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA1319	g__CAIMWS01	
1	d__Bacteria	p__Myxococcota	c__Polyangia	o__GCA-2747355	f__JAKLHH01		
2	d__Bacteria	p__Acidobacteriota	c__Thermoanaerobaculia	o__Gp7-AA8	f__Gp7-AA8	g__JAENWF01	
1	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__JAHDYP01	g__JAHDYP01	
1	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae		
3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__Steroidobacter_A	
1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__XYD1-FULL-46-19		
1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Sedimentisphaerales	f__SG8-4	g__PLanc-01	
1	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Methylomirabilales	f__2-02-FULL-66-22		
2	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JAMCRM01	
2	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__JACCUZ01	f__JACCUZ01	g__JACCUZ01	
1	d__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfurivibrionaceae	g__VMSU01	
4	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Steroidobacterales	f__Steroidobacteraceae	g__JADGHX01	
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__Daviesbacterales	f__UBA10151		
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__GCA-001788215	f__2-01-FULL-40-14	g__2-01-FULL-40-14	
1	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Rhodocyclaceae	g__JACRPB01	
1	d__Bacteria	p__Patescibacteria	c__Paceibacteria	o__UBA9983_A	f__Zambryskibacteraceae	g__UBA5004	
1	d__Bacteria	p__Patescibacteria	c__Microgenomatia	o__UBA1406	f__GWC2-37-13		
2	d__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Methylomirabilales	f__2-02-FULL-66-22	g__2-02-FULL-66-22	
1	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__SM23-33	f__SM23-33		
1	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__UBA7672	
2	d__Bacteria	p__Acidobacteriota	c__UBA6911	o__RPQK01	f__RPQK01	g__RPQK01	
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JACQZT01	
1	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__JACORV01		
1	d__Bacteria	p__Desulfobacterota_E	c__Deferrimicrobia	o__Deferrimicrobiales	f__Deferrimicrobiaceae	g__UBA2219	
1	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__PR03	g__PR03	
1	d__Bacteria						
1	d__Bacteria	p__Desulfobacterota	c__Syntrophia	o__Syntrophales	f__UBA4778	g__UBA2192	
1	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA9160		
1	d__Bacteria	p__Desulfobacterota	c__Desulfobacteria	o__Desulfobacterales	f__UBA2174_A	g__SpSt-501	
1	d__Bacteria	p__Desulfobacterota_C	c__Deferrisomatia	o__Deferrisomatales	f__JACRMM01		
1	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	o__F11	f__F11		
1	d__Bacteria	p__JAGRBM01	c__JAGRBM01				
1	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__JACMLA01	
2	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__SXQI01		
2	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Terriglobales	f__JAIQGF01		
1	d__Archaea	p__Nanoarchaeota	c__Nanoarchaeia	o__Pacearchaeales	f__GW2011-AR1	g__JAGVXH01	
1	d__Archaea	p__Iainarchaeota	c__Iainarchaeia	o__Iainarchaeales	f__JAGVWC01	g__JAGVWC01	
1	d__Archaea	p__Thermoproteota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrosopumilaceae	g__Nitrosotenuis	
1	d__Archaea	p__Halobacteriota	c__Methanosarcinia	o__Methanotrichales	f__Methanotrichaceae		
1	d__Archaea	p__Thermoproteota	c__Bathyarchaeia	o__TCS64	f__TCS64	g__UBA8941	
2	d__Bacteria	p__Acidobacteriota	c__Polarisedimenticolia	o__QHYA01	f__QHYA01		
