sample	Chao1	Simpson	Shannon
SRR25158437	2636.301701280157	0.9713424811886965	6.684198667805148
SRR25158248	4407.544734353831	0.9712797003376203	7.343017744907419
SRR25158215	5243.3728415321175	0.9713627131641275	7.407553192002883
SRR25158400	5186.747162735787	0.971401983370906	7.324690038252447
SRR25158343	1908.042146126536	0.9713427751037844	6.481292292220506
SRR25158211	5824.930670338996	0.9713629561443445	7.525855018781168
SRR25158244	3264.0078445946183	0.971356656161712	7.018673051980147
SRR25158280	5231.342107152907	0.971368083818667	7.369012943107232
SRR25158425	4059.755671133488	0.971320542712023	7.181163326718071
SRR25158354	2062.6203022669238	0.9713037141054577	6.5971284730714155
SRR25158323	3969.4441042924673	0.971351294201674	7.323658983307811
SRR25158292	2005.823064083806	0.9713130470255491	6.272616002297322
SRR25158178	3951.553715876681	0.9713725522012402	7.297129744691462
SRR25158500	5542.554093246873	0.9713698052933376	7.55180860586654
SRR25158339	3334.639561445695	0.9713342989799323	6.915241105378027
SRR25158436	3521.4759650291453	0.9713719430048879	7.187410377261732
SRR25158434	4290.0151610018665	0.9713695606453996	7.338509723245344
SRR25158522	4007.2478289337173	0.9713581473060557	7.304750860432097
SRR25158446	3840.757573694977	0.97136783276027	7.360839445904479
SRR25158332	3899.269636694336	0.9713440599822144	7.27216099329222
SRR25158490	5650.695049093147	0.971366593532096	7.584377199365898
SRR25158276	5404.867719645095	0.9713272066155002	7.458982948339165
SRR25158335	4214.370533866523	0.9713596783160645	7.323596637245444
SRR25158299	1225.419270465755	0.9712635900624375	5.963227595019215
SRR25158296	2446.0453158731516	0.9713524544204728	6.579737132419858
SRR25158486	3487.5659121974713	0.9713833464471093	7.146487721038243
SRR25158480	3702.4090411802326	0.9714015068872734	7.213961620011612
SRR25158314	3596.1303104878434	0.9713123904681038	7.145692802182818
SRR25158463	3209.46393466579	0.9713597330906145	7.016238802945929
SRR25158363	6293.787092991363	0.9713756338782241	7.682483000657976
SRR25158227	4573.505380633299	0.971318260039793	7.362537312544332
SRR25158258	4011.7103797225604	0.9713102339653159	7.178957136663952
SRR25158279	5744.5502728156325	0.9713355202435244	7.555433506250446
SRR25158257	3898.0315768711926	0.9712836572658271	7.262907106819521
SRR25158348	3122.648407329322	0.9713608547985481	6.692569463200381
SRR25158225	5390.533322702407	0.9712895758219351	7.422219973297141
SRR25158264	2745.974601880867	0.9713646024570277	6.629425418173754
SRR25158426	3560.946818436124	0.9713746687059683	6.872955043275092
SRR25158204	2076.734184894833	0.971335367785295	6.65142291287238
SRR25158179	3869.276661185977	0.971385503104919	7.095318948178999
SRR25158482	3824.0102075050295	0.9713898407649626	7.228052892487139
SRR25158356	4626.4406355793335	0.9713994101381229	7.412703945485685
SRR25158351	2454.0366973256773	0.9713422937843471	6.6654374638606315
SRR25158199	3927.2740512091077	0.9713594546050549	7.296486464848073
SRR25158311	2507.9710921086694	0.9713465600445927	6.6667924317630005
SRR25158361	6048.785398827507	0.9713785060038674	7.578704581503414
SRR25158503	5225.465773117326	0.9713765751882112	7.50649083970104
SRR25158206	4423.277143137796	0.9713684003310084	7.28825434322571
SRR25158416	4110.105958503967	0.9713689628649388	7.155285853405546
SRR25158297	2694.9162435134076	0.9713031879295412	6.742128885728042
